k_1064,k_755,k_1500
0.3869722772159725,0.7450712397622192,0.4057015372802685
1.1566261923863292,2.6396981514521443,0.7696457348326172
0.0048853417398771,0.0076839373858601,0.0033411981142873
0.0073046492730924,0.0122791866750492,0.0047378430716959
0.0225283415442178,0.1011913553097834,0.0116165886214491
0.0019740667936375,0.0029090633108027,0.0013687154844993
0.0442884223272063,0.2278161895251954,0.0218793296051536
0.0015519407559286,0.0022945290714627,0.0010685603869152
0.2480720272005989,1.517808747519135,0.0766451210917118
0.2328618095568282,0.4669873596167971,0.2031812959379408
0.0017798422453182,0.0026365797097757,0.0012417983005246
0.0132196394002253,0.0238239449884534,0.0086500834480039
0.0032882999950537,0.0049608892163395,0.0022451913421612
0.007879882190792,0.0156457219678565,0.0047703316114875
0.0340765952238727,0.0995568096692565,0.0198554088877368
0.0030963297187723,0.0045394753782157,0.0021023572291574
0.0174338933113002,0.0380206094488897,0.0109325727248998
0.002374242722368,0.003600468888067,0.0016252877835408
0.0105069206663047,0.0177797198811145,0.0068972029527388
0.3759574448880436,1.3783096249368674,0.2880728739681808
0.0053642490271226,0.0083209034268336,0.003597139245576
0.001551673095775,0.0024108599710195,0.0010629748403997
0.0662317035295622,0.0483283108743058,0.0928576310169337
0.0969853024909333,0.0709040410232964,0.1339749939052495
0.0069966196642646,0.0112306236393159,0.0046187355848413
0.1539791715055599,0.1274439725508493,0.2043026907947492
0.1130649510738581,0.0836329906485302,0.1573399971340366
0.0022132975104764,0.0032602998258606,0.0015175657140342
0.2668482894517978,0.5001493166447071,0.3728553161838615
0.0794932026679199,0.0580540704514763,0.1121718712314697
0.0180166322740933,0.0400577466000899,0.0112179730096104
0.0206459794753825,0.0932979120535008,0.0096578460389473
0.0920987506813068,0.0675534790639317,0.1288436270227332
0.6725353582490761,0.6764007133140523,0.2341526963809012
0.0045122022992734,0.0077897251037725,0.0029926913480697
0.0036035061530358,0.0053976616658619,0.002480511814839
0.0073224008619869,0.012949195588347,0.0048116811302682
0.1999558942440813,0.215553535980104,0.2550733168871662
1.0146367814059796,1.1179188593248006,1.1032864145898122
1.8856484009191523,2.29700617410356,1.7949490115580444
1.7493417255897563,2.542765201749284,1.5984026790882482
0.3002059436527125,0.6561936272473045,0.3490928473238485
0.1773971968296803,0.136989912940709,0.2472138476052066
0.2959873646216508,0.2890486313930533,0.3805677597066941
0.2114773212298521,0.1644744214450524,0.288164271985531
0.2033374957409264,0.22543771521439,0.2262869284307568
0.5746245246709636,1.1934129560306286,0.651509118396958
1.9538353270113324,2.227909382622312,1.439767313706146
0.1284051632053318,0.3733792977458343,0.0464862957952824
0.1753687613148478,0.1329340793092523,0.2391829470919617
0.550789661045853,0.9595978779539488,0.681254310266028
0.6356510605472837,0.7847226038365959,0.4381913774132399
0.0745005884780843,0.0552037050000226,0.1041687189906685
0.0089734698340311,0.0140123211201552,0.0059602363218286
0.0051495620845666,0.0082094915402054,0.0035153263108327
0.0030165589596003,0.0044563748790164,0.0020854133270651
0.0150979276857756,0.0268182258425665,0.0097108225335377
0.0120127939302028,0.0247674603890321,0.0075351275672238
0.0417130224260173,0.1261969142509007,0.0127692336110762
0.284988289222995,0.5322365961081895,0.1282374790947498
0.0869048713337489,0.4501680489372073,0.0301743261923561
0.0025171217585766,0.0038935867049721,0.0017060436763198
0.050194681995635,0.1268966460079676,0.0223826142007493
0.0041881359294651,0.0064180023239579,0.0028607667444677
0.0684508655303393,0.187880618162032,0.040029035884044
0.0016985179601499,0.002490310373971,0.0011547772694289
0.0042067112096184,0.0063432862817055,0.0028807971804048
0.0017503810617785,0.0028469562544787,0.0011910449590867
0.025174801631112,0.0767924158368153,0.0143187416039668
0.1381585220633607,0.3136112367570416,0.0983164172178322
0.0030390839159939,0.0045915281740433,0.0021195106253844
0.3383958211612787,0.7124967975789168,0.6360996695318334
1.975151960768783,2.9958927225494545,0.9000127473106883
0.1570576849936258,0.1083767569655187,0.2894534330002598
0.0762477695006377,0.0551661186003801,0.1032317765402391
0.1060392715549408,0.0779988714999068,0.145932845172636
0.1284466357996783,0.1069694177862256,0.1709669928820679
0.1098797658194731,0.0811725779195866,0.1517723225300903
3.752618082661711,5.990224903536716,2.109096518962684
0.3407782857530296,1.086734589466863,0.1080020823955552
0.1229480920059157,0.0927607476614547,0.1701398967352443
0.0013551536082754,0.0020118532586321,0.0009365494857131
0.0132238390543428,0.0457003450751507,0.0078312803035515
0.0842001738348749,0.0608213259168653,0.1155460575601813
0.0370381668290468,0.0754543107291527,0.0129999336560146
0.543790157457122,0.916750977597152,0.6944006147866616
0.3283088128716691,0.3239388736247784,0.4209993451104556
0.1391120649738935,0.107602689781522,0.1883070792019387
0.0970786975256953,0.0749128422983651,0.1318844209363561
3.5181512381195383,1.8727735318166607,4.409052134313556
0.159187389519923,0.1277888960549969,0.2140961525389499
0.0687503623303409,0.0491111275269941,0.0963691673165839
0.0853876432113943,0.0625769669619089,0.1208362466033188
0.1792192096506737,0.1788532302998395,0.2292407616065034
0.1391396182320739,0.1085164475467836,0.1903825889965309
0.3001703944699928,0.2863224136058692,0.2642601761774459
0.2381050353765283,0.8056390121687871,0.2484257130256476
0.0974266326629186,0.0712164076647856,0.1355083812969573
0.1484605794489774,0.1156233798133833,0.1983247366370469
0.1514635504696611,0.1173258930700025,0.2046680138750392
0.3828708763320012,0.9349146725099508,0.2957026467799499
0.0599558849826227,0.0430666873699926,0.0829703310615075
1.1016930492548354,1.153023803247737,2.1094413759061403
0.7308900424192984,0.8365156861347053,0.8878909219809801
1.7843177432875814,2.397949384872386,1.610249157657653
0.0086540067068995,0.0155522193214172,0.0055890230420273
0.0086217972145656,0.0158439389385842,0.0055562565816245
0.0890051863177343,0.0641791326709336,0.1222856101891575
0.6938657473578352,1.350629426468713,0.531379229418031
0.1560416348797712,0.1186008002340009,0.2128497357450144
0.1261915039457704,0.0940198058691093,0.1770948262349045
3.7091326271240015,6.7109952669829545,1.8818886399300032
0.0093423851039988,0.01565691396962,0.0060829866683578
0.0398998630249165,0.2140407063168194,0.0156879154514248
0.901097046672727,1.6717028370120144,0.5815185628608902
0.2018749144202494,0.1707839724643113,0.2642798698752368
0.0758802142139069,0.3479658886788501,0.0406742534761332
0.177499007648312,0.1517784056736586,0.2349601032468343
0.2193552606063773,0.2615119845251077,0.2788020022534862
1.0134767919948018,1.8088624091437744,0.7123474151880017
0.2200476405273661,0.7059069598172774,0.094198197511412
0.1394890265512784,0.102917771252589,0.1956797201822554
0.1787317823221792,0.1438806312765594,0.238342957053383
0.2563431493330521,0.2645597903777744,0.3283188620590411
0.3304804389787835,0.3096570124426014,0.3279307656159266
0.1594149658440974,0.223008964420463,0.2007541872328514
0.2069151840977615,0.2046455968330686,0.2635539317068699
0.1233523121202981,0.0932060750930676,0.165646582397582
4.551270606661502,5.998273244384861,3.433070343655733
1.2070966617316397,0.947407431557461,1.5258828877338295
0.2345818336910083,0.2192066865292208,0.30840416778807
0.1365574229825479,0.1006903179574093,0.1877137886981592
0.0019373452472567,0.0028182366012749,0.0013517958920753
0.0006976319946656,0.0010270755831505,0.0004990140075663
0.0013489309428058,0.0019837242648304,0.0009283341438457
0.0430121162765113,0.2229202286048417,0.0219898398621138
0.0022247712064581,0.0033180588989538,0.0015096993406131
0.0628375286790554,0.4065780882202229,0.0245239742323633
0.2747059638921954,0.5364282073158362,0.081521752289297
0.219771041173135,0.5983307055027071,0.0810385573726279
0.0146076358671989,0.0274333320417264,0.0093610613736862
0.0006984724661976,0.0010133076796949,0.000476846886001
0.149931293601695,0.804082581782677,0.0456574264761544
0.0022192771999323,0.003388418566068,0.0015133712249704
0.0013648931655474,0.0021153422978831,0.0009544849348806
0.0105036826959673,0.018221186947044,0.0068948308564745
0.0043751726439214,0.0066119833640362,0.0029420614924613
0.001943233205657,0.0028394864055718,0.0013711589820729
0.0037429288924364,0.0055719276351594,0.0025371936973339
0.0057843368606213,0.0091331117198605,0.0038973627473815
0.0038195981092672,0.0058057799024918,0.0026317924205861
0.1899902231468682,1.4315599550826443,0.0627385479087189
0.0134704815121003,0.0220199166039761,0.0083649001704073
0.0078026007784661,0.0124198860906604,0.0052197410183796
0.0040485438300686,0.006209077843721,0.0027438747744292
0.0120507188136831,0.0199766911750863,0.0079147432616388
0.0363508210676757,0.0805903814629098,0.0218048899960405
0.1024653397955107,0.0758015697619654,0.1421625172595856
0.1472833381760636,0.1108134167189756,0.2023919769525333
0.983840051875306,1.4649692001658865,1.1343868630975498
0.2390392243906739,0.1944491345525571,0.2288442921035319
0.1022960544857988,0.0743121402055736,0.1390795157441881
0.1783456221602582,0.1684032407759864,0.228498470527731
0.1540237099169814,0.1263157406889604,0.2048318510468765
0.1038900068892841,0.0760272205476111,0.1431011828311408
0.4618986781641869,0.6105765096727197,0.3871023972000914
0.0958413656841624,0.0715772309137956,0.1330515329573185
0.072114366980346,0.0522636034193779,0.1008196803542086
2.3081125324301937,3.699327547127224,1.7827913932394075
0.0017501973383538,0.0025908782480979,0.0011960042290407
0.0211374077539844,0.0500553532108166,0.0129244542792067
1.1934571626491317,1.229597494728884,0.6604795173135335
0.6825788442937087,1.2920719114315056,0.4749101427948301
1.3247675517818591,1.4750853567482924,1.2897456548313573
0.1132906193666209,0.0864002985845557,0.1555938228249895
0.3748651022188721,0.9535479719204776,0.1225804032698451
0.1361622801316924,0.1034627900963086,0.1895227517907123
0.116843259139947,0.6246520438419706,0.0301581639720508
0.2531835743387654,0.2167611353267631,0.3380166366464089
0.2302393401647832,0.1955575873556866,0.3000448636661209
0.2636484286253001,0.2541938137713159,0.3329740928165938
0.0012018881425769,0.0017185020908723,0.0008338523446166
0.0194143903286374,0.0413726511038458,0.0119466161699096
0.0023802259469811,0.0035173864408449,0.0016546204591947
0.0048178707188836,0.0074684316885486,0.0033313976584963
0.5000174308797412,0.9652081953568802,0.5164415258003905
0.031831521436292,0.1178595063820594,0.0178703901176896
0.8814355928434358,1.05862321735737,0.2132469582754273
0.15681693847867,0.115660927409395,0.2175088898300785
0.0026949212231918,0.0040685539860805,0.0018557824991808
0.0048795040087694,0.0117331937916708,0.0031486915931303
0.1450953177977455,0.1363170901003496,0.1898170133067608
0.1250352730617988,0.0938136923934724,0.1733465971486112
0.0202113559605693,0.0342505201338469,0.0069612089238716
0.0947512580995586,0.069766242801661,0.1326264008450599
0.0473490497479783,0.1391066529167904,0.0205784246123354
0.160911786187234,0.1272801062652437,0.2148565089195848
0.0787764955387972,0.0576712522876274,0.1102809453711794
0.1025749307027344,0.0754885406383524,0.1436120645862853
0.0998678733811323,0.0734208791308283,0.1366348510908013
0.2308297550796314,0.1989850044240946,0.2998751230013676
0.0255426862310899,0.1173908787328654,0.0132681596417863
0.0019193141865485,0.0029082838503535,0.0013065984324413
0.0350142343782294,0.0283914498224208,0.1075699245660332
0.8569256218123057,1.1068869309765954,0.6035816284811873
0.0826591142565849,0.0597446030175431,0.1121801625969338
0.1973881983037438,0.2171177017887618,0.2061825599695385
0.1894041790631304,0.1749562664236102,0.248887750168462
0.0057871627999376,0.0092871520170717,0.0038623159493413
0.2016850787578619,0.1608302924409093,0.2679671385663504
0.0954304081335005,0.0696157871107892,0.1339470918643275
0.0017013008378286,0.0025649963421878,0.0011941222200553
0.0013009259691784,0.0018966966330714,0.0009034899251877
0.92897314544063,1.7833232084871895,0.7140563620924009
0.0017418506261109,0.0025377868581805,0.0012085402897425
0.1466489268977572,0.115287958853873,0.2009450388229618
0.1509582011180614,0.1364052636515138,0.1966087461904763
0.1275323177409514,0.0949081981699618,0.1702546767140424
0.1107775172920995,0.0806543237556864,0.151348822092453
0.0938623991500072,0.0695169730422792,0.1320081483288355
0.0992264664763253,0.0728982357935721,0.1399562490774965
0.1201330420672613,0.1007166279014991,0.156971002174137
0.1481064132828536,0.1088570475872453,0.2025039516421747
0.0724071969143089,0.051951546455388,0.1008822631617452
0.2012576477713552,1.1598788080039455,0.0761137150095892
0.0086671975948438,0.0144829229475645,0.0057668962296588
0.0062906489906735,0.0099135409628481,0.0041904829300252
0.0083991472144851,0.01538590882145,0.0053585290835679
0.1753068601111852,0.1339800948640026,0.2389875156212451
0.0027499342978352,0.0041337212869493,0.001840765281035
0.1229633395135521,0.0914701081157944,0.1713754994507339
0.0225754433385633,0.0512693119463102,0.0134136338331243
1.2145844138931263,2.8378321023917485,0.8100082453545708
0.0484423788371366,0.1961144757144531,0.0226641565748729
0.0263815409885796,0.1047959011864921,0.0146852100167788
0.2111947521551134,0.1748625470256656,0.2830734913644273
0.7969983105574846,1.5157596160065008,0.1943608529444362
0.0944249903211046,0.0690783400051277,0.1299212159128652
1.178572431003114,1.3281371815128076,0.7391070020528289
0.1914046115544242,0.1493424021539238,0.261978802900514
0.1879648894802711,0.5905288559522702,0.0986044825249801
0.0226052355771137,0.104257149427712,0.0122836416002814
1.499466725312755,2.3701909431911337,1.477792412254222
0.0323646498697184,0.1533514713646492,0.015892474049329
0.0132597318405952,0.024269254378914,0.0084627711421689
0.0929946057953791,0.0688649156543513,0.1295447734903461
0.0068290218743347,0.0120325153062606,0.004499096900742
0.1772841247661034,0.1336197586686584,0.2417434470607302
0.0220897717391403,0.0794803093408495,0.0125000076593275
0.4586735821430792,0.4092807826670144,0.4107264500155274
0.0292683451845672,0.0913254357838151,0.0167047436741244
0.8001207433061409,1.2147417197482506,0.8145008538480117
0.7425203471599687,1.0072807919474305,0.6354931824197143
0.0230509040891809,0.0607069582948845,0.0134775168975955
0.0049731483156143,0.007783589297048,0.003360842999756
0.0085715403215251,0.0162776144707456,0.0054703992625985
0.0028828690800487,0.0044975488242469,0.0019303732378075
0.0022145409808424,0.0022561983244198,0.0038457575992375
0.002964302732781,0.0044188303510426,0.0020251607748013
0.9024378070367508,1.4414976836974809,0.6711129894761863
0.0070652254330424,0.0117077496389672,0.0046916049143476
0.2661463872916811,0.1990971838550313,0.1874496694218691
0.0086357415324493,0.0156193859180159,0.005625444050517
0.0248239223536777,0.0727169765599271,0.014330701011362
0.4930813327521217,0.5669007530002131,0.3951510497888941
0.0043084080562176,0.0067996882616969,0.0028560320070855
0.0022167713370285,0.003289633068529,0.0015230493075463
0.0040969562229795,0.0062733250694056,0.0027816920809838
0.0587034977556747,0.3947073432614595,0.0272708503275769
0.0084972937570779,0.0163231033466804,0.0053859345963497
0.0235228138357788,0.0806695818837378,0.0137030887271684
0.0189438949179997,0.0816519960956066,0.0103152181689071
0.6073346693666526,1.329196880812167,0.3071204190526008
0.1689899870072021,0.8116186603021136,0.0578150545775215
0.0020740431951987,0.0030906934897614,0.0014338984554825
0.0330256254075247,0.0891071322332962,0.0186093926400372
0.0010527929367667,0.0015422497300991,0.0007342425251766
0.3004165206181193,0.5624984963103142,0.1315741924131833
0.2978453460406511,0.5483432085263286,0.1310195096948644
0.3025120761720949,0.5367879700847079,0.135016164075185
0.3033126589222694,0.5239541722065445,0.1361592278169393
0.2734183388452803,0.5313636898738711,0.119520103174155
0.1402722051543113,0.2056822848346359,0.0937360522230445
0.2884837506541814,0.3141493733581149,0.1752134824377728
0.4723463837066132,0.6437352502666889,0.3318243794490446
1.9669552955041727,2.706431882132918,1.22784966497715
0.192129517535499,0.6378125779599461,0.0498321463430452
0.0109005338466327,0.0200818489409796,0.0069129185115812
0.0299843596152577,0.0453747821519245,0.0105339522148854
0.0339598476304885,0.1029881820733998,0.0206903022405395
0.0147422718803452,0.0267251283764424,0.0094863975422872
0.2611740771110404,1.6695108891135713,0.1082885188010099
0.0253031216924814,0.0541143167506457,0.0101584298870128
0.1017195736667308,0.1238035345523815,0.1468766007095225
0.2523902248187738,0.9569457293296022,0.0865385747749261
0.0015879933234959,0.0023539002468594,0.0011115770878833
0.0042235060829474,0.0065119692559676,0.002886655351613
0.0013649072950009,0.0019831202103031,0.0009386581416541
3.241588534181594,1.1126961877722217,4.8815147377480566
0.0994920762317328,0.0732722198382503,0.1366318136908107
0.0980749192904891,0.0717166016278362,0.1345963826470545
0.1232578744863212,0.0926509014787502,0.1707625384778353
0.1139043823690042,0.0843847044902625,0.1589634159909633
0.1145033225558733,0.0848746914592579,0.1597671341305584
0.1054950109165941,0.0816884938397263,0.1445911624144408
0.0916599478881967,0.0713823728873607,0.1262104460924422
0.1417852594560338,0.110051122939633,0.1894936811165885
0.1029181474800566,0.0756014817730044,0.1415952979087617
0.1399490556818059,0.1079663301496344,0.1896403026379817
0.1461832319237902,0.1137835753233151,0.1987626272579534
0.690496999919045,2.117683782731401,0.2069458462300256
0.0814106125629721,0.4511369733718584,0.0364596323541974
0.0134521909007125,0.0250360811337976,0.0085653729461885
0.0769652210837837,0.4772535190825435,0.0304595761371579
0.02744668644483,0.1056958117013834,0.0156419657292637
0.1148564952638098,0.0797561607181284,0.2573670879766882
0.1623593749838674,0.1231685733906728,0.2207277976863748
0.0737950235904222,0.0531231787898366,0.1033064951628344
0.1544810664466136,0.116249671997035,0.2067102875983051
1.5748047780665448,2.4416526827699254,0.2732317002360583
0.1953134176632258,0.1614103456830911,0.2623629827009975
0.1640118789035732,0.1258691924661804,0.2226103292505928
0.3352712065452871,1.0792800379891192,0.1211852906807669
0.1026816473358179,0.2180674303853064,0.0406527309807241
0.4838645330890376,1.4247187798192222,0.2340754738400046
0.09468015356002,0.1824217028748133,0.0338691049930085
0.0207312555307135,0.0333557014696877,0.0338170733485513
0.1507440268461187,0.1101944812722809,0.2066810621138746
0.1665249760133704,0.127202741169309,0.2256034296762289
0.172411074804193,0.1333931545110675,0.2325440654369591
0.0071922490141643,0.0113136708816649,0.0049036127125296
0.1816786151322848,0.1387138392596106,0.2446568164486286
0.0090463848773295,0.0151719070156276,0.005870043133518
0.1405793786336085,0.3500100862196342,0.3295613799382998
0.5107571287992799,0.8207713718897613,0.5517271739327055
0.5186661765622567,0.6468933831641911,0.4164676974953965
0.4926960654013259,0.678696276824259,0.311864119788479
0.0053367457308771,0.0110508146148505,0.0034490626222803
0.4872109232907851,0.8743068271754589,0.3086042956422202
0.1979503968723036,0.1518429834201435,0.2644893212347204
0.1667573526774447,0.1263355255378717,0.2252176837871448
0.7544449968878041,1.1899586896291134,0.7665838674221445
0.405142911977268,0.5587893898307691,0.4469421346864022
0.0857204844233315,0.2271624707277238,0.0312832467862315
0.0012190849587538,0.0017642925702444,0.0008493558128373
0.1789135743733957,0.1415656267677641,0.239478362164575
1.3027069749413425,1.5316727820151843,0.8843481516883299
0.3576435413705561,0.1781373385216856,0.3385212253947691
0.6544837372644258,1.2480775706960725,0.4823812276577679
0.0066977324640804,0.0114033318766852,0.0044207444327613
0.0047923418858515,0.008918068638496,0.0030944078281841
0.0090089025415487,0.0168153175952192,0.0056892996128277
0.0130813263396317,0.0244007873589375,0.0085141961209273
0.009091946056204,0.0183998286070203,0.0056191645523273
0.0054179390628132,0.0080172344407469,0.0037105164076687
3.4418142184160807,5.88206027921462,1.7429567546365072
0.7080781269058939,0.9611342041338036,0.5861290775814245
0.2372011624499046,0.2117254892783168,0.3059218268356152
0.0669337957620535,0.3078208868332197,0.0220555835687215
0.1086844933512502,0.0809690538792758,0.1494571438468013
0.4183972207714095,0.5611743591893522,0.2305233121241312
0.9008993839863012,1.3644213735647055,1.057827607565026
0.0049089249972042,0.0077499219702831,0.0033021523988505
0.2550676344742041,0.3440835843368195,0.2935096103315204
0.1100699057191328,0.080002700721625,0.1524087759831474
0.1519199348629031,0.1121969767458613,0.2105638601525879
0.0414207096712389,0.0719794480475368,0.0167461917874494
0.2332735151076844,0.2087034477731919,0.2975718388787987
0.0386571751064065,0.0728071296261762,0.0151831903740497
0.1360834350586172,0.1056416072996037,0.1854460988734446
0.0905072800071922,0.0801532189530497,0.1214634036180967
0.1116956884310359,0.0832645776326104,0.1547809434730557
0.0890782303365815,0.0658105553763225,0.1242729490875853
0.3122798675991311,0.4260906559404172,0.2611587106805521
0.0464210941225037,0.2334021420335722,0.0122506518672774
0.0761300816834456,0.1003677376651115,0.0428687606050003
0.0317462960587807,0.0994971694023041,0.014493496660873
0.0828772716814531,0.0601448486937505,0.1148303913693103
0.2530159713120214,0.2153855938107021,0.338192875140797
0.1487090181344636,0.1106247059266645,0.2054006227134024
0.1478956707371892,0.118204492537274,0.2007299020490131
0.438940927984715,0.5819929132973015,0.4171906108717413
1.8018413443375925,0.6169246824600297,1.5977892213645928
0.0909587009939813,0.0696276064166952,0.1247728639702593
0.1208244720805803,0.0918543081985793,0.166313013917436
0.1023263916214808,0.0746781553463065,0.1403957921000264
0.1263988614173596,0.0937957219828105,0.1750470414283152
0.1880714857774433,0.1722236248068148,0.2402108422880836
0.1361488339586586,0.1046472310629306,0.1864745154470583
2.855644567483209,1.793644833855403,3.880567986216681
0.5651686815742207,1.145166640910497,0.1417840879629317
0.1246115082659543,0.0893343803229344,0.1739001881511659
1.0219359758565891,1.7162177775912808,0.6429904852012075
0.2819178137119144,0.3050430911656079,0.3213929484160669
0.9541563536119804,1.3376405373860587,0.848251363243229
0.140310923153989,0.1044920018470592,0.1909261090148835
0.1843909111321658,0.1402956562050896,0.2531832558978463
0.2114313918354589,0.169813297484851,0.2776132339469931
0.3460314487194487,0.5214422313497454,0.3684777182464949
0.2081612590524305,0.1697360766697271,0.2755025769095906
0.2249522107459211,0.1740128190027902,0.2543667295918371
0.0872827042559779,0.2489983365465197,0.052186616816511
0.1022750354364251,0.0746718394227476,0.1416270677949656
0.1251946784789396,0.0957463123036418,0.1709355805226286
0.1601188382917289,0.1319554228262982,0.2124587481179075
0.1166978527020142,0.0887206047841485,0.1582171731563171
0.1035032986769414,0.0765111977433471,0.1412606760073682
0.1176209281503487,0.0915562979871505,0.1575461414264569
0.2152202061153423,0.1778525789238269,0.285486584577839
0.2330483034975966,0.2121010804760465,0.2981374229798662
0.887196949457643,0.9238462297166438,0.6216072867815992
0.1270201491203076,0.107111938870715,0.1723324561114896
0.0640430464368171,0.1969815195090928,0.0290110129596058
0.0012829369403354,0.0018639149744903,0.0008955507768648
0.2121703623377738,0.1688967972961595,0.2877529918041076
2.3289897581073693,2.5931749129211727,1.85823362363462
0.4908508477574043,0.5575698607482317,0.5509616214473009
0.1508329153560363,0.1219200852885282,0.205503944940183
0.0846614042208857,0.0606112804614864,0.1180814562595431
0.119715413365156,0.0955219231752354,0.1629923982505694
1.959050140574299,1.2288055372556117,1.341641954312653
0.124601128864648,0.0939733702205551,0.1723609094839369
0.1986551173756158,0.1863605219591686,0.2538841911375943
0.0147405941648037,0.0296196591663562,0.0093115536220887
0.0847762978873057,0.0625304882733253,0.120409675703276
0.0180615720205967,0.0334061881602038,0.0117194665856881
0.1935658618871722,0.7099372913107548,0.1007838884953511
0.0301910111745598,0.0729537980108889,0.0128022295803254
0.2221543692693239,0.3831783733357752,0.2565469924896451
1.0014318200521553,1.5586890685944468,0.561535698642291
0.1916704784413797,0.1676025201235819,0.2541316152393036
0.3542325730070068,0.7095110020844841,0.3766983959755736
0.536951130533999,0.938268442765367,0.5156654223696914
0.1513091646292198,0.1174751812476733,0.2052608461356383
0.1006136400477106,0.0755040540887715,0.1355414383868573
0.1591916997798593,0.1268675531195625,0.2119994071697001
0.0966793172538677,0.0707737276383071,0.1343567809060408
1.3578274225677731,1.1435634022392434,3.26841099711217
0.3569827363899138,0.8737725766984172,0.3586995307262955
0.1527659107439815,0.1157780389232261,0.2068346971491614
1.6560523039466049,1.3907272849194128,3.2847522706358347
0.0851329011817269,0.0625427727011172,0.1212894099923631
0.1128320418004945,0.0830841229289026,0.1553383677779153
0.1262489095294068,0.0943482041812481,0.1779809446317265
0.0111594938815661,0.0229598043511689,0.0072857376040032
0.0062918363845235,0.0105579385389324,0.0041142863962009
0.3162110993259666,0.7600557284671239,0.0817218810050696
0.0067334377921796,0.011843809296052,0.0044113791169736
0.0053971389821446,0.0080645279905206,0.0037316854536125
0.0019291903309292,0.0029239396782593,0.0013552110035334
1.1881474394744451,2.1403867496191054,1.0289062882807654
0.155049630054769,0.1155216807670577,0.210762127091968
0.1479708458716635,0.1110873105058103,0.2012527406624664
0.0011037065065215,0.0016144357086934,0.0007869732628781
0.1598436130349241,0.1229238928809564,0.2176773462768412
0.0045603800881279,0.0070444767130752,0.0031071283194858
0.165793190525063,0.1306477698997406,0.2211108553979529
0.2015263180140072,0.392042812708585,0.1266283984716836
0.2580483323119376,0.2283279065583025,0.3336324358488243
0.1949135101950351,0.3792723091496301,0.1265157298298452
0.0595296874369046,0.1736891540276866,0.0182605629996
0.1482699718079048,0.143721433953413,0.1926504377604727
0.0895225867211259,0.0650157681547062,0.1231450242647303
0.0069022179529011,0.0110111440062567,0.0046392809656503
0.0077633666132766,0.0129245932777112,0.0049624793802598
2.139957226449444,3.138489594531786,0.7875800782933937
0.0114770947776412,0.020705521561282,0.0074065297917725
0.0173995845476785,0.0372227612149789,0.010798100804296
1.1453508867746975,1.108324968615936,0.8322492688410349
0.0237069465185542,0.0615488764584724,0.0145277832507993
0.0098549963932323,0.0167422301740133,0.0064646593571362
0.0256922591926862,0.1114544617728247,0.0142362518846633
0.0695351933633164,0.0492575289742484,0.0945793039142579
0.1187287839253202,0.0911987931059874,0.1619777574737107
0.004397468106034,0.0067866311896148,0.0029774912690399
0.1256466136291202,0.0967691232677459,0.1710598780382078
0.1976123197525542,0.1865142265937595,0.2547499799315662
0.603287441088802,1.3162964691567856,1.5429372448449463
1.4485134877477417,2.233847070943005,1.066454030250392
0.1749031788719655,0.2544111761272563,0.1688137340055039
0.1839422540614205,0.2825031392541944,0.2184506663343327
0.0144650820878793,0.0405423867466551,0.0084538573077128
2.830591087438297,1.8031563801689243,3.78058523010478
0.029026450493085,0.0845880292355393,0.0166598467577581
0.1437161424510856,0.1057155285719487,0.2001216915558445
0.2017182469001922,0.2790161407514673,0.2506124876107005
0.1061894663565449,0.0796849872408354,0.1450233847213864
0.2979763834978139,0.4566960131294438,0.3547043306054716
3.2408294204591286,2.7502998907064167,1.9703383574168776
0.0880878128851265,0.0636793221073754,0.1225088251922459
0.946381333748957,2.0567376817372858,0.3695588962380369
0.1463665989277154,0.1202756143253126,0.1958853704565103
0.4200384973774514,1.170189635623527,0.3872589460520979
0.2325123060904983,0.2013298940339428,0.2985723100152251
0.18360884340456,0.1431579004754471,0.2471991389343766
0.0768212101694152,0.0553365886739027,0.1077993927675324
0.1771573330684019,0.1354991669914365,0.2402033206280761
0.2435598415179015,0.2318125426601776,0.3102156268657643
0.1477373338058354,0.170594320561027,0.1905894132179297
0.089738363192503,0.0659804839365761,0.1228063392484343
0.1126230113778941,0.0847599330218012,0.1562752625646307
0.5030294381535395,0.7521284308669037,0.493124496047185
0.0980692371940463,0.0729044451325754,0.1371955280060076
0.1652829382791568,0.1333179954989311,0.2180877465680382
1.2765165374187122,1.7136922859249708,1.1051559094777106
0.003552632646434,0.0060612549471314,0.0023486031210705
0.0393924022168433,0.0220343005124255,0.0195182869182848
0.1770628620091828,0.1675605997333441,0.229906161292066
0.063088821151191,0.0283426830913743,0.0410119338384197
2.2024899108220404,2.499500792227778,1.991028002046929
0.0125630488218257,0.0223688798335712,0.0081184189200839
0.0040403086546333,0.0061528635354107,0.0027711884772352
0.793265669157738,2.128863497025817,0.4450328423200745
0.3862249719762376,0.5298920631282185,0.4195551832538897
0.0037635643252688,0.0057123537201566,0.002600513205705
0.5143062830785815,0.6510324628613081,0.590707580784343
0.0235303751538218,0.0517579458644652,0.0139778784697078
1.209066476603037,1.120464653109959,0.9697390601997674
0.0224650244743439,0.0456303879681386,0.0134412395429062
0.0215445362506278,0.0428155561777029,0.0129677682265518
0.0366647232982768,0.1070045521418063,0.0158787377667157
0.6237438882190919,0.9171180928099456,0.5658612664971091
0.1717500846071283,0.1426109331291517,0.2284107615757947
0.1124905105017837,0.0822395151148353,0.1522387648463135
